column1,id,actual_price,average_rating,brand,category,discount,out_of_stock,seller,selling_price,sub_category
21239,dd954dfa-e639-59a4-a816-8a234e591145,499,3.700000048,Adam Park,Clothing and Accessories,32,FALSE,SouthIndiaShoppingMall,336,Topwear
27224,dd97d17d-f623-5631-8a1a-4d929f7ac38e,2299,3.299999952,Pu,Clothing and Accessories,60,FALSE,PumaSportsIndia,919,Topwear
16575,dd9b8c6a-8241-55ba-ba61-167c410658bd,999,3.400000095,Urban D,Clothing and Accessories,60,FALSE,VRS FASHIONS PVT LTD,399,Bottomwear
11719,dd9c39ef-7db1-5b62-bdcb-7a6502b3c9c8,999,3.599999905,Fashma,Clothing and Accessories,69,FALSE,BSQUAREMARKETING,307,Clothing Accessories
13449,dda11050-8043-5b84-b0ea-e6e5ea775f96,1899,3.400000095,Amp,Clothing and Accessories,61,FALSE,AFFGARMENTS,725,Topwear
15764,dda16228-a256-5afd-8d83-c82b76c78765,1500,2.700000048,TEE BUD,Clothing and Accessories,73,FALSE,T-SHIRT EXPRESS,399,Topwear
26161,dda522bd-a628-5716-bb2c-8d95daafb649,1799,4,SORA,Clothing and Accessories,64,FALSE,SORANG,637,Topwear
28298,ddabe75b-c5e5-5df8-b30f-92a2e29dec71,1499,3.200000048,vims rai,Clothing and Accessories,76,FALSE,WHITE SKY,359,Fabrics
3703,ddafe394-82ad-5604-bf49-e14813969b45,599,4.400000095,Ziko,Clothing and Accessories,62,FALSE,MorningStar,224,Clothing Accessories
26533,ddb6a9e2-74c2-56fb-9fab-00b5c2b3bb5a,999,3.299999952,ATHL,Clothing and Accessories,67,FALSE,ATHLIV,322,Topwear
11939,ddb6e8e5-3af6-545e-9202-f6675b21bf48,1049,3.700000048,Steenb,Clothing and Accessories,57,FALSE,BrandFortunes,449,Topwear
6717,ddb8cd73-3126-57a1-85e2-3b6f8c56d37a,899,4.300000191,HUMBE,Clothing and Accessories,33,FALSE,HUMBERT,599,Topwear
16838,ddbb10f4-d70a-5b2d-99e4-148e9334d8d9,3499,4.699999809,Bofri,Clothing and Accessories,42,FALSE,Bofrike,1999,Tracksuits
11311,ddc1922f-d58c-5406-b946-654ef14a091d,2799,3.599999905,True Bl,Clothing and Accessories,60,FALSE,KAPSONSRETAILPVTLTD,1119,Topwear
18242,ddc4957c-8c67-5755-8a88-c7a3753c2cfc,1999,4.099999905,Onei,Clothing and Accessories,70,FALSE,ONEIRO CONCEPTS,598,Bottomwear
6476,ddc5f9c2-ab59-544f-8cb8-661380300441,1590,4,Mo,Clothing and Accessories,50,FALSE,KKSONS,790,Topwear
23077,ddc7bd02-1685-54c2-be4a-f40ba0497c85,860,4.199999809,ARBO,Clothing and Accessories,41,FALSE,ARBOR,502,Topwear
29675,ddc85ea4-18fd-5155-9284-90561cbf35f4,1199,5,Oka,Clothing and Accessories,44,FALSE,OKANE,660,Topwear
18749,ddca1de0-0559-5497-86c0-f5aec99a9c85,425,4.699999809,Cots,Clothing and Accessories,23,FALSE,EVINCEMARKETERS,325,Clothing Accessories
3838,ddcea33b-88a3-5f2f-bbbf-e3ba896f3b41,2499,3,Crocks Cl,Clothing and Accessories,64,FALSE,crockscl,899,Topwear
27362,ddcfc405-6ba7-50ec-ae56-4a2193a7981d,2999,4.199999809,Pu,Clothing and Accessories,30,FALSE,Tayab Manch Fashions,2099,Bottomwear
21099,ddd0703b-e9d0-5d31-8d5b-d8a4c1a9d8f0,999,2.799999952,chawla fashi,Clothing and Accessories,57,FALSE,CHAWLA FASHION,426,Innerwear and Swimwear
5071,ddd10664-99f1-58ac-9c88-ae983a26260d,999,4,Bone,Footwear,60,FALSE,Manojsunda,399,Men's Footwear
18645,ddd197a8-aac2-59a8-aa36-1e2d7a66e0ca,349,4.699999809,Cots,Clothing and Accessories,28,FALSE,EVINCEMARKETERS,249,Clothing Accessories
11874,dddbeaf4-2fdf-5df5-811e-609d2cb877dd,899,3.700000048,Steenb,Clothing and Accessories,50,FALSE,BrandFortunes,449,Topwear
5784,dddf5f4f-415c-58d4-b07d-3b5106378e10,999,3.599999905,SATDEVANGIKHADIBHAND,Clothing and Accessories,40,FALSE,Satdevangi Khadi Bhandar,599, Kurtas Ethnic Sets and Bottoms
15688,dde44fbd-a53a-5c0e-8062-3a95291f8513,599,4.300000191,Byford by Pantaloo,Clothing and Accessories,15,FALSE,AUM3ETAIL,509,Topwear
17501,dde50906-17ad-56e6-92eb-d4cdda5ac9c9,299,3.799999952,Welwe,Clothing and Accessories,33,FALSE,Eishitenterprises,199,Clothing Accessories
14513,dde551c8-50c1-56cb-af1f-d9fd59a25fc3,699,4.199999809,Marca Disa,Clothing and Accessories,40,FALSE,Marca Disati,419,Topwear
259,dde57f35-69b0-5079-b124-2f350238cdd8,4599,4.199999809,adidas Origina,Clothing and Accessories,28,FALSE,RetailNet,3311,Bottomwear
7616,dde9c563-383e-5eae-b66e-1f781dec30a7,1299,2.599999905,SUR,Clothing and Accessories,46,FALSE,a3Creations,699,Topwear
10498,ddecf4d5-ee6f-5394-ac6d-e340c34acbbc,999,4.5,Gracew,Clothing and Accessories,57,FALSE,GRACEWAY,429,Clothing Accessories
13175,ddf40ee4-f83f-5890-aa1f-2daadea406d0,1899,3.700000048,Amp,Clothing and Accessories,61,FALSE,AFFGARMENTS,725,Topwear
9732,ddf4610a-1f69-5e7c-af8a-dcf9a8a6f2f4,599,3.200000048,CupidSto,Clothing and Accessories,16,FALSE,CupidStoreIN,499,Topwear
4423,ddf7d299-c715-5880-9059-b5e556adecf9,1599,3.700000048,VOXA,Clothing and Accessories,50,FALSE,LAFANTAR E-TAIL,798,Topwear
5590,ddfca155-dbc2-557c-9fe5-8a79cd2beeaa,1398,3.799999952,ModeWa,Clothing and Accessories,64,FALSE,MP TRADERS 510,495,Topwear
26744,de00e066-44a9-5252-b4f4-7a10f622569a,799,4.599999905,TOM BU,Clothing and Accessories,25,FALSE,TOMBURG,599,Topwear
17296,de03ccc6-de46-59db-8340-85df5fc636e9,1599,3.400000095,CANTAB,Clothing and Accessories,50,FALSE,CANTABIL RETAIL,799,Bottomwear
24443,de046a39-0821-5b67-8475-9f385825afea,1499,2.799999952,A,Clothing and Accessories,53,FALSE,ARYACITION,699,Topwear
20852,de064262-eaff-5943-8ab9-27608191b4fd,3499,3.400000095,Paridhanlok Onli,Clothing and Accessories,71,FALSE,Globalkart India,999,Clothing Accessories
28588,de0738f8-96dd-5e4b-8efa-f9b3de5deda6,999,3.599999905,vims rai,Clothing and Accessories,64,FALSE,MAHIR ENETERPRISE,359,Fabrics
13233,de0be37a-e9b2-5364-9ff2-55fb692e3633,1899,3.400000095,Amp,Clothing and Accessories,61,FALSE,AFFGARMENTS,725,Topwear
14428,de0e7ecc-7c06-5e79-8c2b-389f887f1cbf,899,4.199999809,Marca Disa,Clothing and Accessories,60,FALSE,Marca Disati,359,Topwear
29081,de121248-9e2e-5a07-ba44-04c859d4c0bc,599,3.900000095,Keo,Clothing and Accessories,52,FALSE,Keoti,284,Topwear
16769,de16c83a-45c9-5580-8ddb-f86fc8754099,1398,3.400000095,Urban D,Clothing and Accessories,64,FALSE,VRS FASHIONS PVT LTD,499,Innerwear and Swimwear
24837,de1ab1b3-2fbd-581a-8aff-70cc989e1375,1599,3,PROLI,Clothing and Accessories,62,FALSE,Unleashed clothin,595,Topwear
20477,de1bac6c-acff-5ed5-9ee9-5731098532df,1799,3.799999952,FLEXIM,Clothing and Accessories,63,FALSE,Flexikaart,649,Topwear
737,de1c39a4-5842-5638-81d8-044a993034c3,1299,4.300000191,Fairdea,Clothing and Accessories,78,FALSE,InstaHeaven,284,Topwear
27966,de22d34b-ee25-5226-990a-a290c2f252ed,3999,4,Pu,Clothing and Accessories,45,FALSE,PumaSportsIndia2.9Seller changed. Check for any changes in pricing and related informatio,2199,Winter Wear
16574,de27768a-2c12-5333-be77-d467af397688,999,3.400000095,Urban D,Clothing and Accessories,60,FALSE,VRS FASHIONS PVT LTD,399,Bottomwear
22870,de28796f-da28-56e6-95d8-bbfc2ec0b472,769,3.799999952,ARBO,Clothing and Accessories,44,FALSE,ARBOR,426,Topwear
24084,de2c0baf-9c7d-5069-b97a-9cc87a359c42,1999,2.900000095,Purple Sta,Clothing and Accessories,68,FALSE,Purplestate,629,Topwear
3145,de2e5ba0-ead1-52cc-a85a-10378ebcc6e1,1375,4,AXMA,Clothing and Accessories,49,FALSE,ModaElementi,688,Winter Wear
13321,de2ed6f2-4cf3-5bad-8896-10b347fadee0,1899,3.400000095,Amp,Clothing and Accessories,61,FALSE,AFFGARMENTS,725,Topwear
20528,de30c8e3-f118-5b56-b779-cc823b7b5cb9,750,3.799999952,FLEXIM,Clothing and Accessories,60,FALSE,Flexikaart,299,Topwear
2215,de30fef8-0ddf-55cd-bc65-2ce227705781,1899,4,REEB,Clothing and Accessories,48,FALSE,RetailNet,974,Bottomwear
12537,de36006d-d4f5-5de8-9a9d-beb1fa60a219,1249,2.5,ECKO Unl,Clothing and Accessories,35,FALSE,SandSMarketing,811,Topwear
10550,de3be720-6b3e-5eef-a8f7-6113993e5d68,999,4.5,Gracew,Clothing and Accessories,57,FALSE,GRACEWAY,429,Clothing Accessories
2460,de3d4144-f2b9-5c62-a90c-0ebceb7a06ad,2899,3.700000048,REEB,Clothing and Accessories,40,FALSE,RetailNet,1719,Winter Wear
23026,de3d56eb-6343-593c-a31d-0725bbf8586e,629,4.400000095,ARBO,Clothing and Accessories,50,FALSE,ARBOR,312,Topwear
26962,de405e1f-6c2a-5321-8f94-e95f1507551a,699,4,dream o,Clothing and Accessories,57,FALSE,Dream Onn Creations,299,Topwear
29148,de488874-13f6-5b69-a16a-82085e755026,599,3.900000095,Keo,Clothing and Accessories,52,FALSE,Keoti,284,Topwear
12000,de4c2666-3c8a-5143-a17e-948f7b044af8,1899,2.900000095,ECKO Unl,Clothing and Accessories,23,FALSE,SandSMarketing,1462,Winter Wear
24859,de4dd8e7-9db7-5241-aacf-ab61cef949ac,1599,3,PROLI,Clothing and Accessories,62,FALSE,Unleashed clothin,599,Topwear
9497,de4fc669-0c4c-5ef6-8cef-72e573ebbfcc,1999,2.700000048,Lucky Bi,Clothing and Accessories,42,FALSE,STORM CYBER PUNK,1149,Topwear
24414,de543746-8819-529a-88cd-a672b3ca5a21,2999,2.799999952,A,Clothing and Accessories,66,FALSE,ARYACITION,999,Topwear
23430,de5484ed-73cf-5187-9789-5cb6589bc7f4,629,3.900000095,ARBO,Clothing and Accessories,38,FALSE,ARBOR,388,Topwear
22570,de54a26f-0b75-5035-acce-c44bb34943f6,998,4.199999809,ARBO,Clothing and Accessories,42,FALSE,ARBOR,569,Topwear
12385,de5af57a-6881-5569-bb26-2dea5e7bed96,499,2.5,ECKO Unl,Clothing and Accessories,25,FALSE,SandSMarketing,374,Topwear
14396,de5f9e24-19b7-5d01-8d69-482b2d35607f,899,4.199999809,Marca Disa,Clothing and Accessories,40,FALSE,Marca Disati,539,Topwear
14296,de61ccb7-0550-5369-b7ac-ea9bce32fe5e,999,4.199999809,Marca Disa,Clothing and Accessories,30,FALSE,Marca Disati,699,Topwear
16034,de61f86a-0d45-52b0-940c-5bdee8479289,1500,2.700000048,TEE BUD,Clothing and Accessories,76,FALSE,T-SHIRT EXPRESS,350,Topwear
6725,de62e5a9-9891-515c-a2e1-b891596dc465,599,3.799999952,HUMBE,Clothing and Accessories,25,FALSE,HUMBERT,449,Topwear
22622,de63832c-73eb-5a42-97a7-f1ae0c2261ca,695,4.599999905,ARBO,Clothing and Accessories,45,FALSE,ARBOR,379,Topwear
3791,de666c29-6e12-53ef-902d-d0b37d6befc2,1499,3,Crocks Cl,Clothing and Accessories,60,FALSE,crockscl,599,Topwear
28953,de68963d-476a-539f-9769-e31106e4eb91,599,3.900000095,Keo,Clothing and Accessories,52,FALSE,Keoti,284,Topwear
24240,de68ac85-2cba-52d7-ac71-fffa7b009244,699,3.799999952,RELIEF ZO,Clothing and Accessories,62,FALSE,SKY LINE 007,259,Topwear
23638,de691f34-526d-5ceb-99ca-57658a5001ee,3299,3,REEBOK CLASSI,Clothing and Accessories,55,FALSE,RetailNet,1484,Bottomwear
23244,de6dd240-7d7d-5cdf-9b02-e11b654c0939,695,4.199999809,ARBO,Clothing and Accessories,52,FALSE,ARBOR,331,Topwear
26998,de6fd5a1-9a3b-5039-8857-5d7eb42b8739,599,3.700000048,dream o,Clothing and Accessories,50,FALSE,Dream Onn Creations,299,Topwear
6882,de7273cd-3625-5357-831f-c69bf3c26223,895,3.799999952,HUMBE,Clothing and Accessories,52,FALSE,HUMBERT,425,Bottomwear
20848,de749756-16a1-5323-b93d-2353708d4cd4,2999,3.400000095,Paridhanlok Onli,Clothing and Accessories,73,FALSE,Globalkart India,799,Clothing Accessories
28498,de761d15-ba4a-5368-aa5a-0a3541d6975c,999,3.599999905,vims rai,Clothing and Accessories,64,FALSE,MAHIR ENETERPRISE,359,Fabrics
16589,de8267c7-08cc-58c3-9e90-033ad8f418b5,999,4.300000191,Urban D,Clothing and Accessories,55,FALSE,VRS FASHIONS PVT LTD,449,Bottomwear
19549,de82d8b1-1501-56e8-aaf9-d3c340da3f2d,2899,3.200000048,yellowvib,Clothing and Accessories,68,FALSE,AMALGUS ENTERPRISE,899,Topwear
11982,de883eb5-601c-5a3e-941b-f1cda4976ff0,1349,3.5,ECKO Unl,Clothing and Accessories,35,FALSE,SandSMarketing,876,Topwear
27850,de887071-61af-5581-9fa0-5d0f13293c9c,4499,3.700000048,Pu,Clothing and Accessories,50,FALSE,RetailNet,2249,Winter Wear
26426,de8ddaf3-5e1f-51d8-b98f-978a0850398a,699,3.299999952,ATHL,Clothing and Accessories,63,FALSE,ATHLIV,253,Topwear
12570,de901b01-d2dd-58d3-9ac3-bab6cdd0d66e,1149,2.5,ECKO Unl,Clothing and Accessories,34,FALSE,SandSMarketing,758,Topwear
7277,de909183-c897-5925-bcd0-cb358ed4e4cd,999,2.5,Dudli,Clothing and Accessories,70,FALSE,DudlindFashion,299,Topwear
5732,de90cfe2-456f-572f-a23b-f6822f58618a,1499,4.300000191,Black Bull Design Stud,Clothing and Accessories,60,FALSE,Black Bull Design Studio,599,Topwear
26518,de936f8c-821e-5c24-86fd-432ff3aae0d5,699,3.299999952,ATHL,Clothing and Accessories,63,FALSE,ATHLIV,253,Topwear
12092,de94a751-eb10-5957-a070-bd7ef13ca589,899,2.5,ECKO Unl,Clothing and Accessories,30,FALSE,SandSMarketing,629,Topwear
28296,de96eb60-b07a-5955-9399-17ab661a043e,1599,3.200000048,vims rai,Clothing and Accessories,77,FALSE,WHITE SKY,359,Fabrics
11391,de97931d-e088-51af-a4e9-4dfdb442931d,3999,3.599999905,True Bl,Clothing and Accessories,60,FALSE,KAPSONSRETAILPVTLTD,1599,Winter Wear
19188,de97f155-10d9-5c7c-9d99-4e9a2aa760eb,3000,4.099999905,yellowvib,Clothing and Accessories,68,FALSE,AMALGUS ENTERPRISE,950,Topwear
17436,dea0b151-727d-51d7-b902-475dc3db64c7,499,3.799999952,Naaz Collectio,Clothing and Accessories,40,FALSE,Anishaonlinestore,299,Topwear
20692,dea50c01-22bb-5276-b038-9f27ea0bd1ec,1799,3.799999952,FLEXIM,Clothing and Accessories,63,FALSE,Flexikaart,649,Topwear
19311,deafbfdd-96d4-5627-a5df-05ea20c64a7a,1700,3.200000048,yellowvib,Clothing and Accessories,55,FALSE,AMALGUS ENTERPRISE,750,Topwear
29279,deb03274-8581-5f75-b7a7-9ef1a8f62828,1799,3.799999952,Keo,Clothing and Accessories,63,FALSE,Keoti,664,Topwear
25764,deb4c5ae-0690-5ea2-a858-d2e6809313cc,999,3.900000095,Free Authori,Clothing and Accessories,40,FALSE,BioworldMerchandising,599,Topwear
28727,debb036b-1a0b-5313-a28a-d30fe2fe4341,999,3.200000048,vims rai,Clothing and Accessories,60,FALSE,WHITE SKY,399,Fabrics
19458,decf15ce-694f-5fb1-b233-773a94c48515,1600,3.200000048,yellowvib,Clothing and Accessories,43,FALSE,AMALGUS ENTERPRISE,900,Topwear
20828,ded7870e-3b2c-5a01-a09a-23a9f08b7696,1999,3.900000095,oysho,Clothing and Accessories,73,FALSE,ANGELTRADERSONLINE,530,Bottomwear
19771,dedf75f0-e361-5251-bb73-e8a23ecc7e7c,1299,4.5,PixF,Clothing and Accessories,76,FALSE,PixFab,299,Topwear
11691,dee2ae9d-085c-53c5-8f17-aea5b093d9f4,1599,4.300000191,style acco,Clothing and Accessories,67,FALSE,STYLE ACCORD,517,Bottomwear
9370,dee99a6d-ec4c-58da-aef0-25e19036a875,999,3.799999952,Lucky Bi,Clothing and Accessories,57,FALSE,STORM CYBER PUNK,429,Winter Wear
1852,deeb1ff9-b28b-55ba-be7d-e6ec8197d713,1499,4.800000191,REEB,Clothing and Accessories,30,FALSE,RetailNet,1049,Bottomwear
14515,deed986f-5626-5a8e-ac48-f0fcd558e695,299,4.199999809,Marca Disa,Clothing and Accessories,15,FALSE,Marca Disati,254,Topwear
24066,def23e20-069f-5acc-aacf-ae89ecf8ab48,2599,5,Purple Sta,Clothing and Accessories,82,FALSE,Purplestate,449, Kurtas Ethnic Sets and Bottoms
1226,def3dce8-9a4c-5e7e-9d50-4c1070836437,749,4.5,Clo,Clothing and Accessories,45,FALSE,Clodz,408,Topwear
12484,def4ab6a-95ad-54a4-a0f2-8532a6638cfa,499,2.5,ECKO Unl,Clothing and Accessories,19,FALSE,SandSMarketing,404,Topwear
19273,defa9edb-3e8f-5279-8fc3-bf6633849709,1000,3.799999952,yellowvib,Clothing and Accessories,60,FALSE,AMALGUS ENTERPRISE,399,Topwear
18187,defc828e-1d49-55c2-8e1f-78435cb00efe,849,3.599999905,Black Beat,Footwear,63,FALSE,Black Beatle,308,Men's Footwear
9607,deff84e2-b2d9-565b-87dc-e4acf6f9cf68,599,3.799999952,CupidSto,Clothing and Accessories,16,FALSE,CupidStoreIN,499,Topwear
16038,df02ff26-eb54-5c32-9929-9ab2d1949956,1199,2.700000048,TEE BUD,Clothing and Accessories,62,FALSE,T-SHIRT EXPRESS,449,Topwear
489,df07ae54-a01a-52dd-97fd-a22b23aea5d8,899,3.400000095,SayItLo,Clothing and Accessories,61,FALSE,sayitloud,349,Topwear
23763,df0996af-6ef0-5490-b984-7b04e0c31bf3,999,3.5,Blue Sha,Clothing and Accessories,55,FALSE,Apparel Hub,449,Bottomwear
7598,df0c08aa-04e9-5da2-8c62-21cf3ece264e,1299,2.599999905,SUR,Clothing and Accessories,46,FALSE,a3Creations,699,Topwear
27242,df0c24b3-62c8-575b-8adf-b2bfaa8dd8fe,3999,4,Pu,Clothing and Accessories,25,FALSE,PumaSportsIndia2.9Seller changed. Check for any changes in pricing and related informatio,2999,Winter Wear
12776,df0c9120-f3aa-550b-be10-583eec43aa65,449,2.5,ECKO Unl,Clothing and Accessories,17,FALSE,SandSMarketing,372,Topwear
5113,df0dd738-6df0-54dd-b252-d405ffdde900,999,4.199999809,Bone,Footwear,62,FALSE,Manojsunda,379,Men's Footwear
2360,df0de783-c771-5d94-a72e-e48a09225748,3499,2.799999952,REEB,Clothing and Accessories,28,FALSE,RetailNet,2487,Bottomwear
5730,df0fdf0e-0e95-5760-b65c-d4caaf4d645b,1499,3.799999952,Black Bull Design Stud,Clothing and Accessories,60,FALSE,Black Bull Design Studio,599,Topwear
12708,df1119c1-2c0a-5a29-a2b0-09012c9acf1c,499,3.799999952,ECKO Unl,Clothing and Accessories,25,FALSE,SandSMarketing,374,Topwear
25161,df1242bf-7948-53d7-832f-c24eac80db44,1399,3.900000095,Free Authori,Clothing and Accessories,45,FALSE,BioworldMerchandising,769,Winter Wear
23298,df12d02c-a9c7-58db-b18e-06cce4df2d23,615,4.199999809,ARBO,Clothing and Accessories,33,FALSE,ARBOR,407,Topwear
19175,df145bed-6bbc-5839-a5e4-c82697497ca4,1800,3.200000048,yellowvib,Clothing and Accessories,55,FALSE,AMALGUS ENTERPRISE,800,Topwear
24451,df170fc9-9419-5cf0-a2a7-359047249cce,2499,2.799999952,A,Clothing and Accessories,60,FALSE,ARYACITION,999,Topwear
21107,df18d7ec-c54d-53ff-90c9-6ecd68044b6c,999,2.799999952,chawla fashi,Clothing and Accessories,71,FALSE,CHAWLA FASHION,284,Topwear
4140,df18e203-a477-54f3-9c36-5d521c57b5b5,1000,3.900000095,limited colou,Clothing and Accessories,59,FALSE,Limited colours,404,Topwear
15033,df1bbec0-e4b7-5dea-958c-db6b92115282,1299,4.300000191,Lev,Clothing and Accessories,61,FALSE,KONDEFASHIONS,505,Topwear
12446,df1bd0f4-3726-579f-b5de-6af04aa3207e,1799,2.5,ECKO Unl,Clothing and Accessories,20,FALSE,SandSMarketing,1439,Bottomwear
3400,df1c4b42-2e20-55a8-b681-dadbbd7a75e1,799,3.599999905,REF,Clothing and Accessories,67,FALSE,KGeRetail,259,Topwear
28462,df1c88e8-b29a-5388-98c2-1eb6b443e74a,1399,3.599999905,vims rai,Clothing and Accessories,71,FALSE,MAHIR ENETERPRISE,404,Fabrics
24490,df1ea7cd-5b7a-526d-a819-6ea8e113cfdb,999,3.799999952,JACK AND HAR,Clothing and Accessories,60,FALSE,Rakshita,398,Bottomwear
22747,df209709-726d-5e6b-bbbb-b21e2b66ee6e,725,4.199999809,ARBO,Clothing and Accessories,41,FALSE,ARBOR,421,Topwear
13273,df22d170-c66b-5716-88d1-e1c5b94b2ef9,1899,3.400000095,Amp,Clothing and Accessories,61,FALSE,AFFGARMENTS,725,Topwear
21350,df273769-220e-5b67-bd82-0c016e76ef5c,999,3.900000095,prani,Clothing and Accessories,70,FALSE,Pranidh Traders,299,Topwear
25048,df288692-b773-509d-af29-2b5b091d857c,1399,3.900000095,Free Authori,Clothing and Accessories,45,FALSE,BioworldMerchandising,769,Winter Wear
12527,df28fbc5-8d15-5953-b411-a9f8e5188ae1,1199,2.5,ECKO Unl,Clothing and Accessories,34,FALSE,SandSMarketing,791,Topwear
13928,df28fe8f-bec8-55dc-836a-9bd024da62ca,1499,3.299999952,ertugrul ghazi c,Clothing and Accessories,66,FALSE,ZAMBET,499,Clothing Accessories
20321,df2dda9c-d815-5b99-ac81-f85225d44f2e,999,3.5,Lucky Rog,Clothing and Accessories,55,FALSE,BBALAENTERPRISES,444,Innerwear and Swimwear
24115,df2ecb74-7e8d-5b0c-9d47-4449375cec81,1899,2.900000095,Purple Sta,Clothing and Accessories,66,FALSE,Purplestate,629,Topwear
3363,df3150bf-164d-5eeb-82a7-5df7dfc955f9,1598,4,REF,Clothing and Accessories,71,FALSE,KGeRetail,449,Topwear
22899,df31c226-0b0c-5604-b3b2-134f1100813a,758,4.199999809,ARBO,Clothing and Accessories,43,FALSE,ARBOR,432,Topwear
10301,df331c84-bc34-5cc6-a8ba-4acbdc93169b,999,3.599999905,Gracew,Clothing and Accessories,75,FALSE,GRACEWAY,249,Winter Wear
1947,df33a68d-6097-5de3-a5f6-96ab21f5a5c0,3999,4.800000191,REEB,Clothing and Accessories,23,FALSE,RetailNet,3071,Bottomwear
10606,df34455e-e0be-5801-b0ae-6241d1e647bf,999,4.5,Gracew,Clothing and Accessories,57,FALSE,GRACEWAY,429,Clothing Accessories
28486,df355e7a-c08d-5009-9cf4-60229d1e2ffa,1399,3.200000048,vims rai,Clothing and Accessories,74,FALSE,WHITE SKY,359,Fabrics
23844,df3716c8-5cf2-5438-8f52-41ce44bc56f5,1199,4.599999905,A,Clothing and Accessories,75,FALSE,AVR retail net,289,Topwear
21921,df3b15f9-4d73-56d6-b0a8-c405007589ba,1749,4.699999809,allan pet,Clothing and Accessories,64,FALSE,Allan peter,629,Topwear
18456,df3c35f7-eea0-5eb2-bdf0-b41fa4459a83,699,3.200000048,Rose We,Clothing and Accessories,60,FALSE,Rupalcollectionjaipur,273,Winter Wear
10166,df3c8242-b864-53b8-9346-00e145428177,1699,2.799999952,Breakboun,Clothing and Accessories,50,FALSE,BREAKBOUNCE,849,Bottomwear
23204,df3e4e98-b536-5a7a-a15c-d0f53d0b50fb,899,4,ARBO,Clothing and Accessories,47,FALSE,ARBOR,474,Topwear
727,df417793-561d-58ad-b050-084bdf0dbb94,599,2.599999905,Fairdea,Clothing and Accessories,52,FALSE,InstaHeaven,284,Topwear
1993,df42e674-c440-5113-a58d-e042cf1c97d3,1599,3.799999952,REEB,Clothing and Accessories,50,FALSE,Tayab Manch Fashions,799,Topwear
22771,df4d0f55-6c5b-5fdb-b18a-bbd65f2d759c,699,4,ARBO,Clothing and Accessories,45,FALSE,ARBOR,379,Topwear
8776,df50bd59-7c47-5978-a936-777ea92a66e2,220,4.199999809,V,Clothing and Accessories,2,FALSE,ROCKYMOUNT,215,Innerwear and Swimwear
22,df53e128-9e88-5272-8420-375b5193364d,1799,4.5,York,Clothing and Accessories,70,FALSE,Shyam Enterprises,531,Bottomwear
12834,df5445b1-2aa9-5976-83ed-786fa816c0a3,499,2.5,ECKO Unl,Clothing and Accessories,22,FALSE,SandSMarketing,389,Topwear
23198,df5530ab-516a-5906-94f5-b42d09999d18,695,4.199999809,ARBO,Clothing and Accessories,38,FALSE,ARBOR,426,Topwear
17714,df5547e1-ca93-5c9c-a426-80356849da68,849,4.599999905,Black Beat,Footwear,63,FALSE,Black Beatle,308,Men's Footwear
26465,df55d983-ee0b-5b5b-a7ea-628771ef5645,699,3.299999952,ATHL,Clothing and Accessories,63,FALSE,ATHLIV,253,Topwear
26164,df571c81-9b37-5814-99fc-45436387bab8,1799,4.699999809,SORA,Clothing and Accessories,61,FALSE,SORANG,699,Topwear
9724,df5be141-ba59-5def-bf61-83fc94709b13,599,3.200000048,CupidSto,Clothing and Accessories,16,FALSE,CupidStoreIN,499,Topwear
22052,df5c4629-865f-57bc-93a6-0b70cfd552e0,1399,2.200000048,Mett,Clothing and Accessories,35,FALSE,Octave Store,909,Topwear
10673,df5dfbe9-0d37-5ca0-a8bc-f7ef8bf51a7d,999,3.599999905,Gracew,Clothing and Accessories,72,FALSE,GRACEWAY,279,Winter Wear
11838,df5ead23-090b-545b-9133-cd3d908503b0,1299,3.700000048,Steenb,Clothing and Accessories,46,FALSE,BrandFortunes,699,Topwear
17802,df60352d-b0ed-5348-947b-edaef53c7635,849,4.5,Black Beat,Footwear,63,FALSE,Black Beatle,308,Men's Footwear
6381,df64c126-1945-5f89-9eeb-a6866e3dc032,1649,3.200000048,East I,Clothing and Accessories,29,FALSE,ZIYAA,1166,Innerwear and Swimwear
6633,df69278b-544a-51c7-ab60-83b3ddfb8c11,1199,3.299999952,Royalty Retail And Expo,Clothing and Accessories,68,FALSE,RoyaltyRetailAndExport,379,Fabrics
22650,df6ba91c-8247-5431-97fa-a20afa863984,998,4.199999809,ARBO,Clothing and Accessories,42,FALSE,ARBOR,569,Topwear
4560,df6c3d7d-37ae-5019-959e-9359a3a2586d,2999,4,FOREVER YOU,Clothing and Accessories,65,FALSE,SH APPAREL ONLINE,1048,Topwear
17688,df6f6b83-11c7-5031-9569-eff10615ee67,849,4,Black Beat,Footwear,63,FALSE,Black Beatle,308,Men's Footwear
4779,df6fb5f5-3865-5ff3-afa3-118c46c6c019,1497,3.599999905,Shoef,Clothing and Accessories,56,FALSE,SHOEFLY,654,Topwear
